,정규직수
25424,1
25425,2
25426,4
25427,8
25428,2
25429,1
25430,94
25431,117
25432,284
25433,310
25434,82
25435,102
25436,128
25437,11
25438,136
25439,108
25440,28
25441,6
25442,679
25443,694
25444,27
25445,14
25446,740
25447,210
25448,58
25449,6
25450,43
25451,5
25452,67
25453,11
25454,108
25455,4
25456,26
25457,14
25458,8
25459,3
25460,5
25461,8
25462,3
25463,1
25464,9
25465,4
25466,73
25467,13
25468,269
25469,154
25470,1409
25471,1147
25472,10
25473,14
25474,36
25475,25
25476,19
25477,2
25478,12
25479,7
25480,7
25481,11
25482,10
25483,7
25484,5
25485,1
25486,6
25487,120
25488,53
25489,26
25490,2
25491,14
25492,28
25493,12
25494,5
25495,18
25496,3
25497,32
25498,20
25499,138
25500,15
25501,404
25502,44
25503,117
25504,40
25505,105
25506,11
25507,524
25508,38
25509,114
25510,8
25511,193
25512,87
25513,1096
25514,31
25515,982
25516,480
25517,20
25518,11
25519,157
25520,55
25521,69
25522,21
25523,351
25524,24
25525,229
25526,43
25527,1574
25528,648
25529,367
25530,54
25531,20
25532,6
25533,194
25534,142
25535,3
25536,7
25537,4
25538,2
25539,7
25540,1
25541,7
25542,6
25543,3
25544,3
25545,5
25546,1
25547,9
25548,393
25549,55
25550,65
25551,31
25552,109
25553,77
25554,21
25555,13
25556,31
25557,1
25558,104
25559,52
25560,50
25561,6
25562,378
25563,216
25564,55
25565,16
25566,30
25567,22
25568,20
25569,18
25570,8
25571,6
25572,81
25573,25
25574,114
25575,117
25576,101
25577,22
25578,72
25579,8
25580,45
25581,32
25582,9
25583,18
25584,15
25585,3
25586,89
25587,9
25588,62
25589,56
25590,90
25591,33
25592,2
25593,1
25594,14
25595,11
25596,318
25597,73
25598,181
25599,39
25600,152
25601,96
25602,5
25603,42
25604,3
25605,10
25606,59
25607,20
25608,19
25609,20
25610,5
25611,4
25612,185
25613,9
25614,27
25615,3
25616,73
25617,13
25618,11
25619,5
25620,12
25621,5
25622,53
25623,4
25624,312
25625,31
25626,211
25627,14
25628,201
25629,182
25630,422
25631,199
25632,75
25633,9
25634,1
25635,20
25636,31
25637,4
25638,11
25639,22
25640,11
25641,4
25642,7
25643,17
25644,10
25645,13
25646,9
25647,1
25648,2
25649,584
25650,46
25651,255
25652,176
25653,1496
25654,172
25655,16
25656,9
25657,9
25658,6
25659,0
25660,0
25661,144
25662,8
25663,8
25664,3
25665,30
25666,20
25667,22
25668,2
25669,117
25670,5
25671,54
25672,26
25673,61
25674,24
25675,49
25676,185
25677,16
25678,3
25679,28
25680,9
25681,6
25682,20
25683,17
25684,23
25685,9
25686,196
25687,16
25688,60
25689,9
25690,133
25691,55
25692,44
25693,2
25694,4
25695,0
25696,89
25697,3
25698,797
25699,728
25700,7
25701,12
25702,6
25703,5
25704,4
25705,50
25706,40
25707,201
25708,10
25709,8
25710,17
25711,7
25712,6
25713,2
25714,8
25715,5
25716,4
25717,88
25718,90
25719,211
25720,9
25721,25
25722,7
25723,16
25724,3
25725,91
25726,276
25727,7
25728,8
25729,9
25730,1
25731,16
25732,9
25733,46
25734,5
25735,13
25736,7
25737,67
25738,4
25739,28
25740,4
25741,362
25742,17
25743,116
25744,26
25745,50
25746,4
25747,45
25748,98
25749,4
25750,29
25751,18
25752,12
25753,23
25754,22
25755,135
25756,39
25757,119
25758,154
25759,130
25760,12
25761,7
25762,4
25763,6
25764,1
25765,3
25766,2
25767,3
25768,2
25769,1
25770,6
25771,1
25772,57
25773,10
25774,15
25775,5
25776,8
25777,8
25778,281
25779,66
25780,2
25781,13
25782,11
25783,1533
25784,1001
25785,236
25786,123
25787,574
25788,520
25789,38
25790,35
25791,15
25792,11
25793,1
25794,1
25795,245
25796,9
25797,13
25798,25
25799,4
25800,16
25801,291
25802,11
25803,97
25804,35
25805,7
25806,68
25807,5
25808,12
25809,1
25810,13
25811,7
25812,6
25813,11
25814,50
25815,21
25816,9
25817,12
25818,19
25819,7
25820,567
25821,304
25822,264
25823,87
25824,8
25825,7
25826,3
25827,1
25828,0
25829,0
25830,61
25831,41
25832,5
25833,6
25834,23
25835,16
25836,4
25837,4
25838,12
25839,4
25840,27
25841,10
25842,98
25843,56
25844,277
25845,366
25846,39
25847,4
25848,167
25849,22
25850,921
25851,650
25852,324
25853,34
25854,1
25855,1
25856,1
25857,1
25858,701
25859,664
25860,342
25861,279
25862,145
25863,63
25864,325
25865,159
25866,66
25867,11
25868,29
25869,7
25870,6
25871,1
25872,68
25873,3
25874,0
25875,0
25876,934
25877,138
25878,2352
25879,48
25880,763
25881,225
25882,502
25883,96
25884,18
25885,5
25886,36
25887,5
25888,370
25889,42
25890,152
25891,13
25892,19
25893,5
25894,15
25895,0
25896,16
25897,2
25898,102
25899,28
25900,73
25901,6
25902,12
25903,3
25904,76
25905,5
25906,39
25907,10
25908,43
25909,11
25910,21
25911,3
25912,96
25913,24
25914,9
25915,4
25916,8
25917,5
25918,0
25919,1
25920,47
25921,6
25922,63
25923,10
25924,77
25925,4
25926,45
25927,3
25928,10
25929,3
25930,117
25931,46
25932,95
25933,25
25934,112
25935,26
25936,5
25937,3
25938,341
25939,38
25940,20
25941,32
25942,11
25943,10
25944,1003
25945,14
25946,1
25947,1
25948,18804
25949,4006
25950,284
25951,72
25952,309
25953,202
25954,3949
25955,425
25956,1609
25957,92
25958,174
25959,6
25960,81
25961,4
25962,438
25963,53
25964,17
25965,7
25966,9
25967,1
25968,25
25969,1
25970,9
25971,1
25972,56
25973,3
25974,59
25975,6
25976,133
25977,6
25978,86
25979,15
25980,137
25981,4
25982,16
25983,12
25984,81
25985,90
25986,195
25987,31
25988,167
25989,12
25990,15
25991,5
25992,11
25993,1
25994,22
25995,5
25996,64
25997,7
25998,48
25999,18
26000,7
26001,2
26002,55
26003,20
26004,206
26005,115
26006,27
26007,10
26008,273
26009,43
26010,22
26011,33
26012,5
26013,1
26014,3
26015,1
26016,3
26017,3
26018,3
26019,3
26020,7
26021,3
26022,23
26023,50
26024,2
26025,0
26026,9
26027,3
26028,2
26029,1
26030,33
26031,6
26032,42
26033,14
26034,108
26035,32
26036,3
26037,2
26038,128
26039,142
26040,5
26041,3
26042,920
26043,326
26044,214
26045,193
26046,450
26047,78
26048,4
26049,1
26050,24
26051,5
26052,7
26053,1
26054,18
26055,395
26056,91
26057,59
26058,7
26059,498
26060,3
26061,24
26062,2
26063,21
26064,1
26065,35
26066,36
26067,244
26068,112
26069,172
26070,19
26071,65
26072,17
26073,20
26074,0
26075,477
26076,39
26077,80
26078,68
26079,11
26080,6
26081,14
26082,3
26083,122
26084,5
26085,29
26086,2
26087,71
26088,9
26089,51
26090,61
26091,63
26092,39
26093,3
26094,3
26095,529
26096,488
26097,73
26098,86
26099,260
26100,275
26101,16
26102,24
26103,312
26104,240
26105,274
26106,14
26107,171
26108,10
26109,146
26110,113
26111,25
26112,21
26113,103
26114,20
26115,126
26116,12
26117,24
26118,37
26119,16
26120,8
26121,140
26122,158
26123,23
26124,1
26125,94
26126,21
26127,3
26128,3
26129,77
26130,7
26131,54
26132,22
26133,45
26134,13
26135,396
26136,29
26137,372
26138,14
26139,53
26140,25
26141,3
26142,1097
26143,93
26144,51
26145,25
26146,76
26147,26
26148,520
26149,92
26150,19
26151,4
26152,91
26153,32
26154,12
26155,4
26156,13
26157,11
26158,56
26159,62
26160,267
26161,38
26162,36
26163,18
26164,2504
26165,277
26166,537
26167,495
26168,12
26169,9
26170,8
26171,9
26172,0
26173,1
26174,12
26175,4
26176,265
26177,52
26178,1728
26179,3005
26180,104
26181,35
26182,117
26183,116
26184,50
26185,9
26186,90
26187,7
26188,15
26189,2
26190,99
26191,2
26192,49
26193,0
26194,58
26195,12
26196,239
26197,99
26198,135
26199,24
26200,301
26201,40
26202,0
26203,0
26204,22
26205,3
26206,15
26207,2
26208,57
26209,1
26210,64
26211,34
26212,125
26213,55
26214,10
26215,13
26216,82
26217,12
26218,28
26219,39
26220,4
26221,2
26222,342
26223,39
26224,170
26225,95
26226,95
26227,41
26228,32
26229,8
26230,254
26231,302
26232,7
26233,14
26234,43
26235,15
26236,2
26237,2
26238,5
26239,0
26240,188
26241,18
26242,21
26243,2
26244,3
26245,2
26246,24
26247,9
26248,4
26249,10
26250,13
26251,9
26252,38
26253,42
26254,82
26255,41
26256,84
26257,9
26258,11
26259,0
26260,8
26261,6
26262,839
26263,481
26264,45
26265,12
26266,524
26267,166
26268,7
26269,1
26270,6
26271,1
26272,4
26273,1
26274,5
26275,1
26276,5
26277,3
26278,32
26279,2
26280,3
26281,8
26282,5
26283,78
26284,16
26285,129
26286,157
26287,0
26288,0
26289,0
26290,0
26291,9
26292,6
26293,20
26294,34
26295,63
26296,17
26297,80
26298,1
26299,45
26300,7
26301,126
26302,70
26303,0
26304,0
26305,36
26306,38
26307,20
26308,76
26309,5
26310,75
26311,49
26312,29
26313,11
26314,10
26315,17
26316,49
26317,7
26318,3
26319,0
26320,0
26321,15
26322,2
26323,19
26324,16
26325,11
26326,5
26327,187
26328,297
26329,10
26330,2
26331,10
26332,1
26333,4
26334,10
26335,21
26336,6
26337,4
26338,4
26339,14
26340,7
26341,152
26342,28
26343,17
26344,6
26345,12
26346,1
26347,13
26348,3
26349,8
26350,1
26351,31
26352,20
26353,328
26354,21
26355,44
26356,8
26357,201
26358,40
26359,16
26360,14
26361,58
26362,3
26363,63
26364,6
26365,77
26366,106
26367,64
26368,6
26369,9
26370,1
26371,108
26372,22
26373,245
26374,0
26375,178
26376,54
26377,337
26378,24
26379,445
26380,212
26381,23
26382,7
26383,983
26384,297
26385,212
26386,16
26387,1042
26388,42
26389,164
26390,79
26391,538
26392,42
26393,51
26394,11
26395,87
26396,12
26397,405
26398,2
26399,297
26400,7
26401,107
26402,9
26403,7
26404,1
26405,7
26406,1
26407,3
26408,1
26409,69
26410,18
26411,187
26412,12
26413,192
26414,4
26415,65
26416,5
26417,17
26418,83
26419,24
26420,5
26421,46
26422,3
26423,199
26424,273
26425,20
26426,20
26427,32
26428,5
26429,28
26430,30
26431,2
26432,2
26433,124
26434,73
26435,53
26436,61
26437,296
26438,11
26439,119
26440,155
26441,118
26442,8
26443,21
26444,2
26445,17
26446,12
26447,45
26448,7
26449,201
26450,29
26451,44
26452,2
26453,37
26454,10
26455,521
26456,67
26457,2
26458,1
26459,7
26460,4
26461,1
26462,2
26463,32
26464,3
26465,286
26466,35
26467,95
26468,7
26469,150
26470,34
26471,70
26472,19
26473,22
26474,34
26475,35
26476,66
26477,37
26478,23
26479,13
26480,26
26481,199
26482,21
26483,0
26484,0
26485,0
26486,0
26487,73
26488,30
26489,404
26490,17
26491,49
26492,26
26493,156
26494,40
26495,23
26496,13
26497,34
26498,24
26499,16
26500,6
26501,19
26502,2
26503,52
26504,48
26505,253
26506,0
26507,15
26508,9
26509,204
26510,28
26511,82
26512,11
26513,39
26514,2
26515,7
26516,2
26517,263
26518,100
26519,149
26520,58
26521,435
26522,58
26523,105
26524,12
26525,137
26526,169
26527,1
26528,2
26529,24
26530,16
26531,26
26532,9
26533,8
26534,221
26535,2
26536,99
26537,14
26538,42
26539,18
26540,60
26541,9
26542,0
26543,0
26544,131
26545,24
26546,90
26547,27
26548,41
26549,20
26550,75
26551,11
26552,24
26553,6
26554,29
26555,10
26556,17
26557,25
26558,408
26559,55
26560,114
26561,18
26562,68
26563,15
26564,16
26565,18
26566,915
26567,746
26568,84
26569,206
26570,32
26571,3
26572,1
26573,0
26574,915
26575,746
26576,84
26577,206
26578,563
26579,301
26580,608
26581,39
26582,7
26583,6
26584,18
26585,6
26586,28
26587,125
26588,23
26589,25
26590,7
26591,307
26592,67
26593,30
26594,18
26595,38
26596,5
26597,8
26598,7
26599,755
26600,602
26601,18
26602,2
26603,104
26604,50
26605,17
26606,1
26607,2
26608,2
26609,1
26610,1
26611,96
26612,49
26613,116
26614,61
26615,23
26616,8
26617,18
26618,21
26619,36
26620,30
26621,45
26622,8
26623,202
26624,85
26625,198
26626,109
26627,44
26628,21
26629,14
26630,9
26631,64
26632,19
26633,24
26634,89
26635,16
26636,141
26637,16
26638,131
26639,19
26640,21
26641,17
26642,18
26643,3
26644,171
26645,33
26646,54
26647,15
26648,144
26649,18
26650,12
26651,12
26652,96
26653,37
26654,17
26655,3
26656,76
26657,15
26658,38
26659,6
26660,9
26661,2
26662,18
26663,7
26664,122
26665,16
26666,21
26667,3
26668,35
26669,7
26670,32
26671,27
26672,128
26673,35
26674,283
26675,30
26676,86
26677,26
26678,33
26679,2
26680,57
26681,21
26682,23
26683,18
26684,14
26685,7
26686,2
26687,3
26688,24
26689,28
26690,8
26691,20
26692,219
26693,27
26694,64
26695,13
26696,8
26697,0
26698,53
26699,10
26700,220
26701,49
26702,82
26703,56
26704,191
26705,61
26706,765
26707,126
26708,2
26709,1
26710,3
26711,2
26712,1
26713,5
26714,16
26715,19
26716,51
26717,6
26718,5
26719,1
26720,6
26721,30
26722,8
26723,59
26724,2
26725,7
26726,3
26727,5
26728,8
26729,3
26730,1
26731,2
26732,243
26733,77
26734,386
26735,11
26736,44
26737,34
26738,155
26739,13
26740,355
26741,5
26742,111
26743,69
26744,17
26745,8
26746,399
26747,140
26748,31
26749,31
26750,164
26751,278
26752,147
26753,8
26754,5
26755,4
26756,7
26757,2
26758,39
26759,43
26760,1
26761,37
26762,471
26763,34
26764,198
26765,15
26766,37
26767,1
26768,74
26769,16
26770,129
26771,7
26772,16429
26773,870
26774,718
26775,146
26776,764
26777,30
26778,310
26779,94
26780,392
26781,19
26782,891
26783,67
26784,1114
26785,25
26786,563
26787,12
26788,946
26789,82
26790,34
26791,7
26792,425
26793,62
26794,982
26795,22
26796,1581
26797,348
26798,1486
26799,86
26800,386
26801,14
26802,98
26803,51
26804,17
26805,4
26806,202
26807,24
26808,62
26809,3
26810,0
26811,0
26812,187
26813,100
26814,3
26815,0
26816,2
26817,1
26818,35
26819,9
26820,87
26821,28
26822,0
26823,114
26824,19
26825,38
26826,16
26827,77
26828,22
26829,16
26830,3
26831,44
26832,28
26833,96
26834,26
26835,1
26836,7
26837,1
26838,10
26839,3
26840,2
26841,1
26842,9
26843,18
26844,20
26845,31
26846,10
26847,10
26848,11
26849,8
26850,11
26851,14
26852,86
26853,71
26854,0
26855,27
26856,6
26857,32
26858,4
26859,14
26860,28
26861,73
26862,37
26863,46
26864,15
26865,41
26866,14
26867,120
26868,110
26869,238
26870,174
26871,405
26872,249
26873,240
26874,25
26875,40
26876,4
26877,94
26878,5
26879,1045
26880,86
26881,1935
26882,108
26883,32
26884,5
26885,262
26886,5
26887,34
26888,17
26889,4
26890,2
26891,3
26892,2
26893,36
26894,13
26895,55
26896,11
26897,21
26898,10
26899,7
26900,9
26901,6
26902,6
26903,37
26904,25
26905,0
26906,0
26907,35
26908,19
26909,242
26910,32
26911,26
26912,30
26913,40
26914,27
26915,17
26916,8
26917,2
26918,1
26919,42
26920,13
26921,0
26922,2
26923,2
26924,3
26925,7
26926,3
26927,1
26928,1
26929,1
26930,1
26931,0
26932,116
26933,234
26934,23
26935,6
26936,14
26937,12
26938,20
26939,3
26940,54
26941,8
26942,59
26943,11
26944,49
26945,10
26946,7
26947,4
26948,25
26949,14
26950,4
26951,3
26952,13
26953,3
26954,19
26955,1
26956,11
26957,1
26958,18
26959,3
26960,4
26961,2
26962,36
26963,22
26964,149
26965,44
26966,204
26967,55
26968,40
26969,15
26970,72
26971,30
26972,15
26973,4
26974,15
26975,5
26976,604
26977,43
26978,29
26979,22
26980,81
26981,10
26982,27
26983,8
26984,46
26985,13
26986,200
26987,3
26988,23
26989,1
26990,55
26991,6
26992,177
26993,64
26994,170
26995,0
26996,114
26997,1
26998,10
26999,10
27000,14
27001,2
27002,29
27003,59
27004,15
27005,84
27006,25
27007,31
27008,80
27009,376
27010,35
27011,1
27012,1
27013,86
27014,15
27015,296
27016,231
27017,54
27018,77
27019,143
27020,153
27021,475
27022,389
27023,1
27024,441
27025,76
27026,25
27027,2
27028,9
27029,6
27030,4743
27031,7353
27032,103
27033,12
27034,43
27035,9
27036,31
27037,30
27038,100
27039,66
27040,264
27041,0
27042,38
27043,39
27044,423
27045,297
27046,196
27047,76
27048,1088
27049,1265
27050,0
27051,0
27052,11
27053,236
27054,517
27055,112
27056,612
27057,1071
27058,43
27059,15
27060,63
27061,13
27062,0
27063,0
27064,0
27065,0
27066,0
27067,0
27068,63
27069,19
27070,455
27071,75
27072,264
27073,31
27074,25
27075,3
27076,177
27077,13
27078,1
27079,1
27080,449
27081,43
27082,80
27083,16
27084,221
27085,122
27086,146
27087,77
27088,122
27089,26
27090,1339
27091,159
27092,1094
27093,397
27094,13
27095,2
27096,7
27097,4
27098,1
27099,2
27100,3
27101,7
27102,172
27103,31
27104,347
27105,190
27106,26
27107,16
27108,472
27109,224
27110,2771
27111,272
27112,506
27113,38
27114,143
27115,34
27116,343
27117,62
27118,2180
27119,27
27120,39
27121,9
27122,94
27123,48
27124,2210
27125,285
27126,2133
27127,309
27128,594
27129,19
27130,1064
27131,67
27132,2213
27133,352
27134,60
27135,29
27136,34
27137,28
27138,46
27139,29
27140,38
27141,17
27142,5
27143,2
27144,47
27145,32
27146,2198
27147,299
27148,60
27149,92
27150,3
27151,16
27152,168
27153,13
27154,10688
27155,1598
27156,391
27157,17
27158,82
27159,27
27160,1715
27161,2494
27162,1
27163,3
27164,1676
27165,1648
27166,872
27167,42
27168,141
27169,10
27170,48
27171,13
27172,6
27173,2
27174,59
27175,42
27176,36
27177,0
27178,16
27179,33
27180,2
27181,2
27182,125
27183,17
27184,35
27185,12
27186,18194
27187,4785
27188,195
27189,6
27190,188
27191,30
27192,28
27193,28
27194,22
27195,1
27196,8
27197,6
27198,10
27199,9
27200,242
27201,9
27202,42
27203,14
27204,4
27205,7
27206,23
27207,9
27208,28
27209,3
27210,191
27211,52
27212,0
27213,0
27214,0
27215,0
27216,464
27217,42
27218,517
27219,73
27220,833
27221,21
27222,44
27223,33
27224,7
27225,0
27226,36
27227,2
27228,0
27229,186
27230,3
27231,2211
27232,304
27233,260
27234,117
27235,484
27236,30
27237,212
27238,27
27239,208
27240,15
27241,125
27242,43
27243,35
27244,47
27245,3
27246,1
27247,592
27248,2433
27249,768
27250,449
27251,63
27252,11
27253,82
27254,66
27255,6411
27256,287
27257,34
27258,3
27259,151
27260,31
27261,378
27262,482
27263,164
27264,90
27265,446
27266,295
27267,35
27268,59
27269,33
27270,11
27271,365
27272,13
27273,95
27274,4
27275,427
27276,7
27277,21
27278,1
27279,65
27280,20
27281,1340
27282,3284
27283,2
27284,296
27285,28
27286,30
27287,125
27288,67
27289,294
27290,118
27291,24
27292,12
27293,0
27294,0
27295,47
27296,11
27297,11
27298,3
27299,20
27300,8
27301,136
27302,3
27303,537
27304,372
27305,20
27306,5
27307,65
27308,56
27309,11
27310,3
27311,3
27312,615
27313,35
27314,150
27315,26
27316,24
27317,4
27318,185
27319,33
27320,478
27321,71
27322,532
27323,32
27324,49
27325,33
27326,1620
27327,647
27328,55
27329,26
27330,796
27331,572
27332,388
27333,244
27334,263
27335,0
27336,211
27337,7
27338,424
27339,1001
27340,19
27341,4
27342,166
27343,172
27344,37
27345,21
27346,212
27347,377
27348,86
27349,119
27350,11
27351,15
27352,130
27353,594
27354,273
27355,55
27356,23
27357,16
27358,105
27359,33
27360,28
27361,5
27362,1044
27363,89
27364,408
27365,48
27366,333
27367,39
27368,134
27369,87
27370,61
27371,18
27372,95
27373,37
27374,32
27375,4
27376,239
27377,20
27378,23
27379,4
27380,62
27381,131
27382,130
27383,822
27384,20
27385,66
27386,6
27387,408
27388,22
27389,57
27390,11
27391,465
27392,33
27393,40
27394,5
27395,476
27396,31
27397,83
27398,11
27399,168
27400,30
27401,727
27402,72
27403,24
27404,22
27405,31
27406,15
27407,40
27408,27
27409,2052
27410,63
27411,152
27412,45
27413,47
27414,57
27415,303
27416,70
27417,144
27418,31
27419,160
27420,17
27421,44
27422,12
27423,21
27424,583
27425,25
27426,104
27427,12
27428,100
27429,13
27430,385
27431,15
27432,19
27433,2
27434,13
27435,9
27436,23
27437,4
27438,57
27439,4
27440,5835
27441,531
27442,1934
27443,267
27444,2313
27445,238
27446,173
27447,77
27448,151
27449,33
27450,145
27451,12
27452,320
27453,4
27454,268
27455,32
27456,43
27457,0
27458,293
27459,54
27460,5
27461,2
27462,27
27463,6
27464,14
27465,3
27466,3
27467,3
27468,0
27469,0
27470,5
27471,5
27472,72
27473,4
27474,67
27475,14
27476,133
27477,237
27478,65
27479,91
27480,34
27481,46
27482,19
27483,11
27484,3
27485,3892
27486,424
27487,187
27488,81
27489,590
27490,41
27491,126
27492,153
27493,467
27494,18
27495,70
27496,8
27497,259
27498,9
27499,493
27500,34
27501,148
27502,6
27503,162
27504,36
27505,2122
27506,1817
27507,1403
27508,1815
27509,282
27510,42
27511,863
27512,90
27513,1037
27514,133
27515,1991
27516,232
27517,1034
27518,257
27519,347
27520,61
27521,1
27522,1916
27523,111
27524,0
27525,582
27526,104
27527,967
27528,1
27529,42
27530,25
27531,112
27532,23
27533,269
27534,175
27535,213
27536,119
27537,102
27538,1158
27539,771
27540,466
27541,611
27542,481
27543,278
27544,655
27545,96
27546,60
27547,2
27548,80
27549,15
27550,23
27551,4
27552,1479
27553,681
27554,2
27555,1
27556,68
27557,21
27558,907
27559,154
27560,222
27561,33
27562,7
27563,23
27564,2
27565,0
27566,0
27567,23
27568,17
27569,11
27570,4
27571,22
27572,26
27573,771
27574,12
27575,414
27576,17
27577,768
27578,45
27579,1065
27580,38
27581,1098
27582,138
27583,1239
27584,61
27585,144
27586,19
27587,137
27588,33
27589,590
27590,2345
27591,161
27592,338
27593,884
27594,1066
27595,526
27596,70
27597,185
27598,27
27599,132
27600,38
27601,278
27602,47
27603,984
27604,76
27605,812
27606,31
27607,719
27608,134
27609,380
27610,14
27611,1694
27612,26
27613,887
27614,13
27615,370
27616,3
27617,511
27618,200
27619,6997
27620,824
27621,1885
27622,101
27623,0
27624,0
27625,2981
27626,48
27627,20
27628,30
27629,232
27630,76
27631,1291
27632,1579
27633,433
27634,11
27635,55
27636,15
27637,11
27638,3491
27639,32
27640,78
27641,9
27642,10
27643,0
27644,28
27645,2
27646,3
27647,153
27648,12
27649,279
27650,35
27651,45
