,rcept_no,reprt_code,bsns_year,corp_code,stock_code,매출액,영업이익,자산총계
1853,20170331002955,11011,2016,00303703,065770,"48,504,591,736","-328,332,862","54,944,739,302"
1854,20170331002960,11011,2016,00896753,159910,"38,353,434,690","671,675,749","58,877,147,548"
1855,20170331002968,11011,2016,00148522,010820,"151,319,204,647","461,658,877","202,340,678,327"
1856,20170331002970,11011,2016,00332927,194370,"188,518,471,813","12,399,008,076","198,836,134,949"
1857,20170331002972,11011,2016,00657002,200710,"22,667,923,038","-3,487,200,063","48,093,280,862"
1858,20170331002975,11011,2016,00133858,004490,"959,775,756,592","74,349,973,152","1,086,480,434,230"
1859,20170331002992,11011,2016,00109161,006890,"51,339,557,113","3,760,970,098","113,086,853,326"
1860,20170331002997,11011,2016,00540641,084670,"155,526,430,437","17,752,880,243","237,926,436,649"
1861,20170331003007,11011,2016,00121288,005360,"140,171,468,682","10,087,228,318","166,157,076,988"
1862,20170331003010,11011,2016,00152260,016920,"131,642,969,660","2,817,769,791","121,662,180,766"
1863,20170331003012,11011,2016,00379229,060540,"84,693,323,189","5,209,266,669","93,367,231,378"
1864,20170331003013,11011,2016,00556907,088800,"322,117,339,144","-13,801,211,973","433,735,836,675"
1865,20170331003016,11011,2016,00857480,143240,"73,701,173,397","13,392,302,532","82,955,432,620"
1866,20170331003026,11011,2016,00815369,123700,"176,789,058,379","14,314,264,795","205,931,302,979"
1867,20170331003034,11011,2016,01099667,217480,"104,692,209,447","28,081,047,439","68,592,467,063"
1868,20170331003042,11011,2016,00403632,126560,"292,115,551,325","49,241,895,188","691,077,957,036"
1869,20170331003044,11011,2016,00146232,013360,"285,793,827,105","8,114,777,113","277,457,543,697"
1870,20170331003049,11011,2016,01035678,193250,"44,038,857,659","2,289,107,142","95,214,581,737"
1871,20170331003052,11011,2016,00346407,040350,"18,985,336,940","-5,109,780,977","110,467,974,364"
1872,20170331003059,11011,2016,00118521,011000,"31,371,459,152","-13,994,393,655","65,661,588,496"
1873,20170331003063,11011,2016,00361381,054950,"98,148,858,097","14,788,280,863","176,621,064,019"
1874,20170331003066,11011,2016,00244561,035080,"3,845,761,388,042","49,505,492,895","2,073,537,017,616"
1875,20170331003072,11011,2016,00231691,032800,"21,703,284,152","-3,648,552,982","35,609,355,967"
1876,20170331003073,11011,2016,00129271,009470,"199,587,558,424","3,751,062,771","129,464,173,790"
1877,20170331003077,11011,2016,00990165,183190,"455,724,888,278","56,975,798,773","850,532,588,855"
1878,20170331003084,11011,2016,00298447,052710,"295,988,037,062","28,986,365,650","354,239,615,405"
1879,20170331003090,11011,2016,00363510,060230,"46,181,470,797","177,550,292","54,192,149,421"
1880,20170331003096,11011,2016,00445054,067310,"252,294,497,597","-17,957,770,904","408,520,469,461"
1881,20170331003108,11011,2016,00122898,007210,"443,779,912,331","35,151,310,012","458,398,719,793"
1882,20170331003115,11011,2016,00370255,064520,"241,570,556,004","2,412,199,657","124,804,256,534"
1883,20170331003116,11011,2016,00188973,061250,"111,518,583,804","2,518,079,977","128,615,735,773"
1884,20170331003122,11011,2016,00531865,241690,"68,308,924,314","12,487,072,319","69,711,199,098"
1885,20170331003123,11011,2016,00363246,046940,"207,133,306,878","4,017,242,546","117,237,967,084"
1886,20170331003124,11011,2016,00694942,115610,"45,034,794,481","621,316,815","37,282,635,707"
1887,20170331003141,11011,2016,00463342,041910,"43,397,039,784","2,775,123,337","97,473,231,007"
1888,20170331003144,11011,2016,00524786,086670,"41,125,175,679","-1,158,041,254","94,337,400,537"
1889,20170331003145,11011,2016,00109824,006570,"174,368,924,498","4,321,020,785","230,655,432,861"
1890,20170331003148,11011,2016,00158015,025550,"153,374,570,062","6,733,688,359","166,355,847,528"
1891,20170331003175,11011,2016,00104768,000500,"749,444,962,711","16,800,018,902","519,225,688,902"
1892,20170331003181,11011,2016,00788773,096530,"73,693,589,458","10,083,702,406","207,618,171,163"
1893,20170331003183,11011,2016,00359261,072950,"58,552,618,281","2,805,190,035","62,994,436,320"
1894,20170331003185,11011,2016,00126186,018260,"8,180,186,860,839","627,092,295,270","6,842,003,858,379"
1895,20170331003187,11011,2016,00377018,049080,"75,445,070,644","-9,108,287,875","155,732,002,680"
1896,20170331003194,11011,2016,00359623,072470,"320,883,362,913","23,674,600,284","320,032,159,683"
1897,20170331003196,11011,2016,00276834,052900,"46,892,477,406","1,842,752,189","63,404,546,690"
1898,20170331003202,11011,2016,00561866,115390,"425,063,515,117","60,230,446,275","750,896,977,724"
1899,20170331003203,11011,2016,00157539,024120,"167,374,755,414","18,520,841,503","141,949,450,330"
1900,20170331003208,11011,2016,00599285,140070,"100,146,989,618","19,622,198,107","93,238,915,787"
1901,20170331003209,11011,2016,00138260,009160,"267,074,156,243","23,566,192,436","417,865,468,143"
1902,20170331003213,11011,2016,00138701,002030,"1,095,268,174,419","86,116,185,660","1,706,513,488,963"
1903,20170331003219,11011,2016,00389110,051160,"79,594,133,035","-1,484,347,844","28,645,178,139"
1904,20170331003221,11011,2016,00139205,001540,"174,002,376,356","4,164,527,355","196,267,318,486"
1905,20170331003223,11011,2016,00468374,074600,"138,956,393,355","18,007,395,306","222,763,346,195"
1906,20170331003231,11011,2016,00910947,155900,"10,026,276,689","3,548,419,432","52,508,647,510"
1907,20170331003237,11011,2016,00188089,020000,"711,998,208,526","72,028,391,150","1,038,024,261,647"
1908,20170331003243,11011,2016,00146083,000230,"40,771,268,801","-3,510,380,093","204,087,848,033"
1909,20170331003245,11011,2016,00161116,014790,"1,831,824,053,559","95,524,301,029","2,073,883,264,030"
1910,20170331003262,11011,2016,00808068,138360,"25,074,100,282","-2,618,998,087","46,222,019,401"
1911,20170331003264,11011,2016,00269940,039130,"595,538,710,114","20,931,952,816","520,249,642,347"
1912,20170331003272,11011,2016,00445841,086960,"150,281,100,618","13,556,490,526","146,723,091,797"
1913,20170331003282,11011,2016,00125080,006840,"2,921,831,063,617","213,669,704,558","2,741,946,502,613"
1914,20170331003290,11011,2016,00612188,098660,"100,535,861,015","5,060,739,269","75,460,359,105"
1915,20170331003301,11011,2016,00336297,049720,"84,869,062,018","5,415,997,706","27,431,309,030"
1916,20170331003304,11011,2016,00220109,043100,"23,721,925,349","-7,798,412,470","49,187,150,805"
1917,20170331003306,11011,2016,00260408,036580,"947,587,338,119","42,333,769,419","663,075,904,080"
1918,20170331003309,11011,2016,00194947,130660,"310,023,227,122","15,120,050,761","147,799,966,638"
1919,20170331003310,11011,2016,00144395,026960,"513,790,349,071","45,602,522,072","1,327,035,011,897"
1920,20170331003317,11011,2016,00111193,108380,"174,947,503,686","18,314,534,043","227,620,039,970"
1921,20170331003318,11011,2016,00125150,005090,"297,458,693,223","1,427,655,053","854,268,058,915"
1922,20170331003324,11011,2016,00117027,001780,"428,583,721,030","24,468,353,779","439,409,020,606"
1923,20170331003325,11011,2016,00106881,014990,"202,900,467,105","-7,030,172,641","159,694,561,876"
1924,20170331003327,11011,2016,00681249,115480,"54,576,579,898","547,697,999","63,540,339,035"
1925,20170331003334,11011,2016,00350048,052420,"44,968,625,365","-1,728,256,090","64,086,496,369"
1926,20170331003338,11011,2016,00364403,050890,"291,489,405,155","-51,326,549,361","342,717,604,817"
1927,20170331003339,11011,2016,00405320,069080,"219,993,269,229","57,183,676,975","301,695,132,673"
1928,20170331003347,11011,2016,00118044,030720,"133,122,130,472","1,340,909,622","94,209,184,082"
1929,20170331003351,11011,2016,00149770,000440,"91,628,325,947","2,106,153,107","77,535,141,052"
1930,20170331003365,11011,2016,00105961,011070,"5,754,565,528,569","104,825,998,022","4,323,719,057,894"
1931,20170331003369,11011,2016,00152686,007810,"545,300,470,697","16,046,089,637","520,500,737,082"
1932,20170331003381,11011,2016,00888347,145020,"124,189,443,779","63,260,268,445","294,302,739,625"
1933,20170331003383,11011,2016,00153339,015890,"444,685,146,627","12,234,376,447","498,398,106,711"
1934,20170331003386,11011,2016,00127042,002170,"195,767,305,623","31,108,756,478","289,192,370,564"
1935,20170331003387,11011,2016,00141671,010470,"161,929,810,515","6,153,855,775","187,450,465,495"
1936,20170331003393,11011,2016,00161781,025980,"134,925,438,417","35,735,342,610","673,171,175,670"
1937,20170331003401,11011,2016,00121941,001680,"2,855,008,995,855","111,069,964,195","2,308,460,528,264"
1938,20170331003403,11011,2016,00191472,025000,"647,361,932,266","44,285,686,949","531,964,308,344"
1939,20170331003404,11011,2016,00665676,127710,"60,334,065,173","9,786,799,752","99,240,545,701"
1940,20170331003407,11011,2016,00155586,024850,"40,854,585,724","-8,574,292,461","40,933,194,561"
1941,20170331003411,11011,2016,00521390,144960,"67,407,271,914","12,554,726,331","127,314,768,058"
1942,20170331003412,11011,2016,00414850,094280,"340,357,540,412","11,290,291,447","122,365,581,490"
1943,20170331003413,11011,2016,00178790,079960,"440,562,192,995","16,003,322,500","261,081,777,914"
1944,20170331003416,11011,2016,00916516,189980,"41,377,159,905","3,922,359,412","66,906,281,688"
1945,20170331003422,11011,2016,00349732,052400,"117,903,904,150","-5,844,535,027","253,370,169,106"
1946,20170331003433,11011,2016,00412597,057050,"969,434,288,028","111,288,132,183","1,902,995,406,246"
1947,20170331003434,11011,2016,00549925,085370,"84,496,686,275","6,674,118,242","191,711,949,349"
1948,20170331003438,11011,2016,00123523,004650,"212,584,058,260","7,832,361,242","414,543,167,728"
1949,20170331003439,11011,2016,00242712,037950,"65,552,871,695","6,896,613,707","90,088,431,282"
1950,20170331003445,11011,2016,00159740,001940,"1,058,058,473,331","87,056,280,425","1,493,955,209,674"
1951,20170331003447,11011,2016,00447609,090460,"371,953,544,578","-25,782,419,140","310,622,425,196"
1952,20170331003449,11011,2016,00409788,083650,"313,183,103,649","14,941,849,222","446,434,441,102"
1953,20170331003450,11011,2016,00249441,066790,"20,908,296,643","-1,285,687,781","45,263,653,765"
1954,20170331003455,11011,2016,00129280,011230,"38,819,906,315","-57,439,596","68,227,794,118"
1955,20170331003456,11011,2016,00258689,035900,"73,645,282,523","13,811,807,741","86,571,517,594"
1956,20170331003457,11011,2016,00230036,030350,"10,939,185,290","1,572,232,208","67,297,050,873"
1957,20170331003460,11011,2016,00269852,041020,"13,194,592,686","-24,257,235,175","46,276,023,537"
1958,20170331003464,11011,2016,00133335,000180,"181,373,613,825","976,417,417","636,441,018,437"
1959,20170331003475,11011,2016,00138729,002310,"633,031,517,316","24,513,804,938","720,959,585,385"
1960,20170331003478,11011,2016,00122481,014580,"171,527,281,920","8,480,064,524","278,843,708,666"
1961,20170331003483,11011,2016,00491938,130500,"55,030,268,316","2,320,536,341","47,390,486,786"
1962,20170331003486,11011,2016,00360577,054940,"164,818,419,115","3,722,209,750","129,431,200,345"
1963,20170331003487,11011,2016,00236863,037440,"139,772,637,685","5,398,002,267","143,417,383,711"
1964,20170331003490,11011,2016,00596260,079970,"39,181,812,784","2,563,643,963","78,728,436,454"
1965,20170331003492,11011,2016,00666064,108860,"35,440,727,579","-8,415,579,271","100,647,827,815"
1966,20170331003493,11011,2016,00542898,106080,"32,294,254,183","-5,223,728,798","51,067,234,525"
1967,20170331003495,11011,2016,00128661,031330,"1,063,479,332,525","28,536,926,428","282,323,481,924"
1968,20170331003501,11011,2016,00681142,102280,"113,768,432,083","-15,089,039,857","223,316,430,918"
1969,20170331003505,11011,2016,01135941,240810,"244,089,917,754","28,720,399,278","280,653,651,530"
1970,20170331003511,11011,2016,00264255,043150,"238,338,397,382","45,320,857,532","390,173,060,341"
1971,20170331003512,11011,2016,00364306,081580,"172,747,326,610","8,306,430,146","142,154,218,136"
1972,20170331003530,11011,2016,00612294,137400,"108,547,852,865","7,473,030,754","153,479,830,541"
1973,20170331003537,11011,2016,00122737,028670,"1,873,986,000,000","167,901,000,000","4,330,646,000,000"
1974,20170331003539,11011,2016,00866062,170920,"71,007,818,358","-1,523,213,787","144,621,414,366"
1975,20170331003541,11011,2016,00105475,053260,"162,710,391,684","4,093,049,417","134,873,992,625"
1976,20170331003552,11011,2016,00541437,104540,"35,974,057,548","1,566,343,752","97,043,565,945"
1977,20170331003556,11011,2016,00568188,098120,"27,223,309,387","-647,162,640","44,740,846,909"
1978,20170331003560,11011,2016,00360595,086280,"15,340,631,691,891","728,791,166,248","7,967,477,349,520"
1979,20170331003563,11011,2016,00113492,004540,"706,033,014,922","18,337,343,954","522,464,180,766"
1980,20170331003564,11011,2016,00631518,096770,"39,520,538,747,000","3,228,337,172,000","32,581,330,983,000"
1981,20170331003572,11011,2016,00983916,187420,"7,028,776,603","1,325,987,978","63,225,645,245"
1982,20170331003574,11011,2016,00158112,002200,"228,260,406,970","3,068,931,508","299,682,672,830"
1983,20170331003582,11011,2016,00204208,027740,"229,830,938,213","-3,494,771,944","211,971,927,932"
1984,20170331003591,11011,2016,00706715,107590,"287,756,594,496","40,464,298,253","254,837,540,017"
1985,20170331003593,11011,2016,00253985,066620,"201,410,031,445","10,516,456,183","158,452,484,979"
1986,20170331003598,11011,2016,00138303,010280,"219,554,945,523","-1,732,046,658","103,565,841,756"
1987,20170331003608,11011,2016,00142661,006980,"275,671,865,184","1,089,775,746","245,949,756,744"
1988,20170331003609,11011,2016,00828789,128820,"782,990,234,609","-20,076,856,624","949,116,900,191"
1989,20170331003613,11011,2016,00265005,057540,"69,702,654,972","2,554,013,066","101,623,604,784"
1990,20170331003627,11011,2016,00105280,005440,"2,521,747,634,000","105,177,969,000","2,181,726,915,000"
1991,20170331003628,11011,2016,00364254,085810,"65,415,904,304","1,584,180,643","170,945,345,609"
1992,20170331003655,11011,2016,00261373,038290,"91,113,057,939","3,141,294,379","159,523,111,031"
1993,20170331003656,11011,2016,00165343,003010,"210,994,514,654","5,172,935,298","234,552,457,988"
1994,20170331003661,11011,2016,00401731,066570,"55,367,033,000,000","1,337,763,000,000","37,855,269,000,000"
1995,20170331003669,11011,2016,00579971,094360,"13,680,081,491","2,807,134,263","31,641,418,880"
1996,20170331003670,11011,2016,00105855,010120,"2,213,616,050,767","124,423,931,693","2,261,805,558,346"
1997,20170331003673,11011,2016,00118275,003160,"109,725,349,302","5,481,932,699","179,576,751,889"
1998,20170331003674,11011,2016,00150828,002780,"646,578,597,991","59,522,025,709","302,077,700,908"
1999,20170331003676,11011,2016,00818472,160600,"66,718,816,535","223,511,077","65,325,542,872"
2000,20170331003680,11011,2016,00392691,064800,"33,107,623,799","-1,677,236,918","73,565,806,161"
2001,20170331003682,11011,2016,00728638,105630,"1,547,654,905,356","81,611,764,578","1,270,684,014,712"
2002,20170331003683,11011,2016,00126937,000070,"2,311,465,000,000","141,013,000,000","3,169,445,000,000"
2003,20170331003684,11011,2016,00148939,004700,"198,566,057,740","26,596,638,369","226,636,414,657"
2004,20170331003689,11011,2016,00153126,005740,"1,188,834,513,181","65,925,319,539","1,177,800,258,435"
2005,20170331003696,11011,2016,00204262,030520,"101,244,102,993","29,041,333,373","228,641,798,853"
2006,20170331003699,11011,2016,00580667,091340,"63,430,727,662","3,586,859,786","138,261,786,711"
2007,20170331003704,11011,2016,00486097,089600,"69,943,008,726","15,433,276,024","263,925,022,219"
2008,20170331003706,11011,2016,00155276,003670,"1,117,704,662,075","85,342,098,190","723,863,094,248"
2009,20170331003719,11011,2016,00197759,025560,"23,311,149,481","-8,557,361,132","84,503,325,321"
2010,20170331003721,11011,2016,00162993,003300,"1,441,199,875,268","101,592,639,580","2,158,467,188,807"
2011,20170331003724,11011,2016,00409140,088290,"37,299,791,006","-4,482,839,923","27,916,916,129"
2012,20170331003728,11011,2016,00138224,003410,"2,059,716,936,132","261,750,356,946","3,216,246,977,470"
2013,20170331003753,11011,2016,01021949,206560,"31,776,984,491","2,407,177,115","85,681,520,652"
2014,20170331003758,11011,2016,00664181,189300,"77,790,620,465","7,385,544,285","98,174,987,749"
2015,20170331003768,11011,2016,00156956,034950,"74,261,680,934","20,925,467,066","122,711,459,587"
2016,20170331003770,11011,2016,00267881,006910,"72,009,826,354","-3,789,492,736","128,713,105,241"
2017,20170331003775,11011,2016,00426068,069920,"78,625,907,219","-411,764,324","88,774,842,456"
